PMID,SMILES,Compound_ID,DOI,Year,EC50_EBOV,EC50_SUDV,EC50_MARV,CC50,SI,Mechanism_Declared,Target_Tested_Yes_No,Suggested_Tier,Confidence_Score_Final,Reason_Tier,docking_deltaG_Lpoly,docking_deltaG_VP40,docking_deltaG_VP35
41006235,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
41004899,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
41003783,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
41003331,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
41002105,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40992923,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40991280,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40990886,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40987801,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40985322,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40983574,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40982696,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40981417,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40981414,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40980885,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40979695,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40977823,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40976661,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40973765,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40971011,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40967763,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40967648,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40965045,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40964432,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40963755,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40963108,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40961812,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40958103,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40957871,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40954169,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40948186,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40947078,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40943825,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40943268,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40938638,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40934735,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40932285,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40931258,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40930459,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40929633,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40928610,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40928250,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40925208,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40923903,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40921806,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40920742,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40919416,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40913127,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40907247,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40902221,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40898371,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40897820,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40897715,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40897699,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40892042,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40892030,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40891583,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40889356,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40882787,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40872833,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40872780,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40879903,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40876763,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40855858,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40873324,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40863028,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40861800,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40860824,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40856193,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40849409,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40846206,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40844390,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40843651,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40839883,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40839459,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40835799,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40834300,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40832097,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40831551,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40828447,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40826036,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40823497,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40821859,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40820377,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40819180,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40811747,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40810514,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40804769,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40804598,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40803481,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40803454,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40798891,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40797101,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40795222,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40791676,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40791062,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40790492,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40788756,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40784216,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40777377,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40774329,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40773098,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40772955,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40764082,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40763130,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40755834,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40755082,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40751074,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40749525,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40748038,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40741224,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40735927,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40735835,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40732724,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40728663,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40728408,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40725104,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40722677,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40721848,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40716460,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40718903,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40717812,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40715601,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40709188,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40707832,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40706565,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40706506,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40701747,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40701746,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40698263,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40690915,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40690913,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40689995,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40689771,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40681898,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40677024,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40671171,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40670761,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40669174,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40663509,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40663333,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40655020,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40654268,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40652916,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40651490,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40650804,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40645008,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40644455,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40641449,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40640442,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40640054,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40637849,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40636151,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40634393,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40632308,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40628771,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40623270,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40622979,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40621689,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40617716,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40615581,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40614657,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40611354,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40603490,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40599130,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40597879,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40595473,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40593942,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40592069,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40578839,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40577588,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40576251,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40573239,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40573203,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40567143,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40565317,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40555000,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40552901,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40551804,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40546681,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40546341,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40542675,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40542143,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40541454,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40540509,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40537943,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40532036,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40526130,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40524923,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40522901,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40519140,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40516742,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40515641,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40513575,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40510571,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40504769,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40500255,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40498853,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40497475,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40494504,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40494484,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40494318,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40492757,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40492736,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40481455,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40476860,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40468660,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40466337,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40464956,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40460514,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40459234,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40447256,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40446851,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40432232,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40431605,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40431494,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40428801,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40426498,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40425970,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40424612,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40418795,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40417251,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40411761,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40409217,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40406922,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40405316,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40400924,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40398350,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40394565,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40391203,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40388948,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40386500,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40385383,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40385157,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40383774,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40381209,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
42368386,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40380953,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40380363,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40377414,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40375337,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40374004,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40359391,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40358648,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40356906,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40355727,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40348865,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40345610,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40343175,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40343099,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40333756,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40328820,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40327682,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40324829,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40314805,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40312381,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40306844,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40305408,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40301432,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40300663,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40295691,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40295328,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40287668,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40283483,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40282487,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40273542,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40270541,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40258828,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40253395,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40251158,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40246568,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40245074,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40243188,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40234566,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40233352,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40223186,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40222667,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40215303,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40214505,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40211167,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40210978,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40209141,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40208443,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40207235,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40201624,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40194662,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40194272,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40187635,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40187267,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40186952,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40186155,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40185752,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40181098,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40177408,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40174857,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40173257,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40172216,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40170567,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40169551,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40168843,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40167274,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40166614,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40166564,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40165345,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40164133,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40162598,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40157902,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40157130,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40154517,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40153138,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40150632,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40147791,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40146546,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40143273,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40143270,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40143069,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40143033,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40142965,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40142596,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40142531,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40139741,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40139166,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40136064,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40133471,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40133326,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40131150,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40130646,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40128566,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40120012,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40116690,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40113972,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40113784,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40110951,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40108256,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40105909,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40102669,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40101049,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40100874,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40095749,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40087770,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40082910,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40081412,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40081398,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40075380,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40072096,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40066737,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40064872,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40064651,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40063348,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40062532,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40062509,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40061630,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40059339,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40059095,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40058648,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40055760,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40054693,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40053536,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40053089,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40053087,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40052286,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40045995,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40045885,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40043742,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40042816,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40042097,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40042078,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40038270,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40037846,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40037831,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40037682,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40029908,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40023147,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40016203,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40015377,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40014191,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40005201,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40003472,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
40001363,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39994233,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39993409,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39992920,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39989328,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39987452,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39980039,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39979405,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39978862,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39978240,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39975425,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39968149,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39966853,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39966079,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39964389,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39959762,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
39956604,,,,,,,,,,,,0.7,,Tier 2: phenotypic,,,
